t,x,y,heading,distance,velocity,acceleration,curvature,path,voltage,current
1.616,4.05921,1.14219,,,2.54286,-2.8285,,2,6.51421,-57.573
1.616,7.85101,1.20365,0.403365,,,,,3,,
1.62105,3.97105,1.7455,0.166049,3.99236,2.25169,-4.10066,0.201922,0,,
1.62105,,,,,-2.96903,-4.10066,,-1,,
1.62105,,,,,2.96903,4.10066,,-1,,
1.62105,3.87029,2.34672,,,1.97453,-5.38669,,1,2.08397,-109.644
1.62105,4.07181,1.14429,,,2.52886,-2.81462,,2,6.47674,-57.2905
1.62105,7.87167,1.21261,0.408908,,,,,3,,
1.6261,3.98221,1.74739,0.168367,4.00365,2.25587,-4.1798,0.208731,0,,
1.6261,,,,,-2.95809,-4.1798,,-1,,
1.6261,,,,,2.95809,4.1798,,-1,,
1.6261,3.88005,2.34837,,,1.96883,-5.52916,,1,1.93065,-112.544
1.6261,4.08436,1.14641,,,2.54291,-2.83044,,2,6.51258,-57.6126
1.6261,7.89232,1.22169,0.414649,,,,,3,,
1.63115,3.99334,1.74929,0.170768,4.01488,2.23505,-4.16367,0.215946,0,,
1.63115,,,,,-2.9466,-4.16367,,-1,,
1.63115,,,,,2.9466,4.16367,,-1,,
1.63115,3.88974,2.35003,,,1.94083,-5.64053,,1,1.72606,-114.811
1.63115,4.09693,1.14856,,,2.52928,-2.68681,,2,6.59741,-54.6889
1.63115,7.91272,1.23082,0.420534,,,,,3,,
1.6362,4.0044,1.75121,0.173237,4.02607,2.23081,-4.24403,0.22352,0,,
1.6362,,,,,-2.93462,-4.24403,,-1,,
1.6362,,,,,2.93462,4.24403,,-1,,
1.6362,3.89932,2.35169,,,1.92684,-5.77936,,1,1.54631,-117.637
1.6362,4.10948,1.15074,,,2.53477,-2.70871,,2,6.59678,-55.1347
1.6362,7.93303,1.24005,0.426613,,,,,3,,
1.64125,4.01542,1.75316,0.175782,4.03721,2.21803,-4.26041,0.231492,0,,
1.64125,,,,,-2.92212,-4.26041,,-1,,
1.64125,,,,,2.92212,4.26041,,-1,,
1.64125,3.90881,2.35336,,,1.90503,-5.84923,,1,1.40264,-119.059
1.64125,4.12203,1.15295,,,2.53103,-2.67159,,2,6.6179,-54.3793
1.64125,7.95317,1.24935,0.432873,,,,,3,,
1.6463,4.02638,1.75512,0.178405,4.04828,2.2051,-4.30975,0.239879,0,,
1.6463,,,,,-2.90909,-4.30975,,-1,,
1.6463,,,,,2.90909,4.30975,,-1,,
1.6463,3.91821,2.35504,,,1.88265,-5.94917,,1,1.22894,-121.093
1.6463,4.13456,1.15519,,,2.52755,-2.67033,,2,6.60656,-54.3536
1.6463,7.97312,1.25873,0.439322,,,,,3,,
1.65135,4.03728,1.7571,0.181104,4.05932,2.20074,-4.35966,0.248696,0,,
1.65135,,,,,-2.89551,-4.35966,,-1,,
1.65135,,,,,2.89551,4.35966,,-1,,
1.65135,3.92748,2.35673,,,1.8671,-6.07,,1,1.06033,-123.552
1.65135,4.14708,1.15747,,,2.53438,-2.64933,,2,6.65073,-53.926
1.65135,7.99298,1.26822,0.445995,,,,,3,,
1.6564,4.04814,1.7591,0.183906,4.07027,2.17886,-4.37649,0.258079,0,,
1.6564,,,,,-2.8812,-4.37649,,-1,,
1.6564,,,,,2.8812,4.37649,,-1,,
1.6564,3.93666,2.35842,,,1.83607,-6.24829,,1,0.782444,-127.182
1.6564,4.15962,1.15978,,,2.52165,-2.50469,,2,6.73973,-50.9819
1.6564,8.01257,1.27776,0.452851,,,,,3,,
1.66145,4.0589,1.76112,0.186788,4.08118,2.1744,-4.46096,0.267942,0,,
1.66145,,,,,-2.86631,-4.46096,,-1,,
1.66145,,,,,2.86631,4.46096,,-1,,
1.66145,3.9457,2.36012,,,1.81924,-6.41005,,1,0.571071,-130.474
1.66145,4.1721,1.16212,,,2.52956,-2.51187,,2,6.7615,-51.1282
1.66145,8.03206,1.28741,0.459954,,,,,3,,
1.6665,4.06962,1.76316,0.189766,4.09204,2.16096,-4.47818,0.278362,0,,
1.6665,,,,,-2.85075,-4.47818,,-1,,
1.6665,,,,,2.85075,4.47818,,-1,,
1.6665,3.95463,2.36182,,,1.79427,-6.49674,,1,0.400402,-132.239
1.6665,4.18461,1.16451,,,2.52765,-2.45962,,2,6.80337,-50.0647
1.6665,8.05135,1.29714,0.467288,,,,,3,,
1.67155,4.08028,1.76523,0.19284,4.10283,2.14737,-4.53004,0.289364,0,,
1.67155,,,,,-2.83449,-4.53004,,-1,,
1.67155,,,,,2.83449,4.53004,,-1,,
1.67155,3.96345,2.36353,,,1.76858,-6.61444,,1,0.198236,-134.634
1.67155,4.1971,1.16693,,,2.52616,-2.44564,,2,6.81102,-49.7801
1.67155,8.07045,1.30696,0.474864,,,,,3,,
1.6766,4.09086,1.76731,0.196029,4.11358,2.14279,-4.5825,0.30107,0,,
1.6766,,,,,-2.8174,-4.5825,,-1,,
1.6766,,,,,2.8174,4.5825,,-1,,
1.6766,3.97213,2.36524,,,1.74952,-6.91665,,1,-0.152116,-140.786
1.6766,4.2096,1.16939,,,2.53606,-2.24835,,2,7.03058,-45.7644
1.6766,8.08943,1.31691,0.482729,,,,,3,,
1.68165,4.1014,1.76942,0.19933,4.12424,2.11979,-4.60019,0.313444,0,,
1.68165,,,,,-2.79956,-4.60019,,-1,,
1.68165,,,,,2.79956,4.60019,,-1,,
1.68165,3.9807,2.36695,,,1.71475,-6.94926,,1,-0.307643,-141.449
1.68165,4.22211,1.17189,,,2.52483,-2.25112,,2,6.98757,-45.8207
1.68165,8.10812,1.3269,0.49083,,,,,3,,
1.6867,4.11185,1.77155,0.202742,4.13485,2.1151,-4.68898,0.326584,0,,
1.6867,,,,,-2.78086,-4.68898,,-1,,
1.6867,,,,,2.78086,4.68898,,-1,,
1.6867,3.9891,2.36866,,,1.69401,-7.22651,,1,-0.640744,-147.093
1.6867,4.23459,1.17444,,,2.53618,-2.15144,,2,7.12137,-43.7918
1.6867,8.12669,1.33703,0.499252,,,,,3,,
1.69175,4.12224,1.77371,0.20628,4.14541,2.10098,-4.70708,0.340546,0,,
1.69175,,,,,-2.76126,-4.70708,,-1,,
1.69175,,,,,2.76126,4.70708,,-1,,
1.69175,3.99738,2.37038,,,1.66482,-7.43235,,1,-0.937691,-151.283
1.69175,4.2471,1.17703,,,2.53713,-1.98181,,2,7.28293,-40.3389
1.69175,8.14505,1.34725,0.507975,,,,,3,,
1.6968,4.13257,1.77589,0.209955,4.1559,2.08669,-4.76159,0.355428,0,,
1.6968,,,,,-2.74067,-4.76159,,-1,,
1.6968,,,,,2.74067,4.76159,,-1,,
1.6968,4.00552,2.3721,,,1.63457,-7.57896,,1,-1.18323,-154.267
1.6968,4.25962,1.17967,,,2.53881,-1.94422,,2,7.32402,-39.5739
1.6968,8.16319,1.35756,0.517017,,,,,3,,
1.70185,4.14283,1.77809,0.213765,4.16631,2.07224,-4.81673,0.371254,0,,
1.70185,,,,,-2.71911,-4.81673,,-1,,
1.70185,,,,,2.71911,4.81673,,-1,,
1.70185,4.0135,2.37382,,,1.60326,-7.83669,,1,-1.53619,-159.513
1.70185,4.27215,1.18237,,,2.54122,-1.79677,,2,7.47016,-36.5726
1.70185,8.1811,1.36797,0.526397,,,,,3,,
1.7069,4.153,1.78032,0.217716,4.17666,2.05763,-4.87251,0.388099,0,,
1.7069,,,,,-2.69653,-4.87251,,-1,,
1.7069,,,,,2.69653,4.87251,,-1,,
1.7069,4.02133,2.37553,,,1.57082,-7.99489,,1,-1.80042,-162.733
1.7069,4.28467,1.18511,,,2.54443,-1.75013,,2,7.52517,-35.6233
1.7069,8.19879,1.37848,0.536133,,,,,3,,
1.71195,4.1631,1.78258,0.221825,4.18696,2.0527,-4.92894,0.406099,0,,
1.71195,,,,,-2.67281,-4.92894,,-1,,
1.71195,,,,,2.67281,4.92894,,-1,,
1.71195,4.02898,2.37724,,,1.54453,-8.3229,,1,-2.20081,-169.409
1.71195,4.29721,1.18791,,,2.56086,-1.53498,,2,7.78488,-31.2439
1.71195,8.21633,1.38915,0.546296,,,,,3,,
1.717,4.17314,1.78487,0.226108,4.19717,2.02796,-4.94797,0.425369,0,,
1.717,,,,,-2.64788,-4.94797,,-1,,
1.717,,,,,2.64788,4.94797,,-1,,
1.717,4.03648,2.37895,,,1.5021,-8.55379,,1,-2.56878,-174.109
1.717,4.30981,1.19078,,,2.55382,-1.34215,,2,7.93931,-27.3189
1.717,8.23355,1.39987,0.556813,,,,,3,,
1.72205,4.18308,1.78718,0.230548,4.20732,2.02291,-5.04347,0.445899,0,,
1.72205,,,,,-2.62182,-5.04347,,-1,,
1.72205,,,,,2.62182,5.04347,,-1,,
1.72205,4.04378,2.38065,,,1.47304,-8.95841,,1,-3.05056,-182.345
1.72205,4.32238,1.1937,,,2.57278,-1.12852,,2,8.20672,-22.9706
1.72205,8.2506,1.41074,0.567811,,,,,3,,
1.7271,4.19296,1.78952,0.23519,4.21737,1.9976,-5.06294,0.467989,0,,
1.7271,,,,,-2.59435,-5.06294,,-1,,
1.7271,,,,,2.59435,5.06294,,-1,,
1.7271,4.05091,2.38234,,,1.42771,-9.06939,,1,-3.31716,-184.604
1.7271,4.33502,1.1967,,,2.56749,-1.05648,,2,8.25482,-21.5043
1.7271,8.26732,1.42168,0.579208,,,,,3,,
1.73215,4.20273,1.79188,0.240012,4.22738,1.99244,-5.16065,0.491597,0,,
1.73215,,,,,-2.56563,-5.16065,,-1,,
1.73215,,,,,2.56563,5.16065,,-1,,
1.73215,4.05782,2.38401,,,1.39535,-9.51618,,1,-3.85016,-193.698
1.73215,4.34764,1.19976,,,2.58953,-0.80513,,2,8.56847,-16.3881
1.73215,8.28386,1.43278,0.59115,,,,,3,,
1.7372,4.21245,1.79429,0.245055,4.23732,1.9769,-5.18058,0.517016,0,,
1.7372,,,,,-2.5354,-5.18058,,-1,,
1.7372,,,,,2.5354,5.18058,,-1,,
1.7372,4.06455,2.38567,,,1.35383,-9.87804,,1,-4.33692,-201.064
1.7372,4.36034,1.2029,,,2.59996,-0.483109,,2,8.90623,-9.8335
1.7372,8.30014,1.444,0.603611,,,,,3,,
1.74225,4.22209,1.79673,0.25033,4.24719,1.96117,-5.24057,0.54438,0,,
1.74225,,,,,-2.50364,-5.24057,,-1,,
1.74225,,,,,2.50364,5.24057,,-1,,
1.74225,4.07107,2.38732,,,1.31035,-10.2464,,1,-4.83677,-208.561
1.74225,4.3731,1.20613,,,2.612,-0.234776,,2,9.18106,-4.77877
1.74225,8.31614,1.45535,0.616628,,,,,3,,
1.7473,4.23164,1.7992,0.255843,4.25698,1.94527,-5.30126,0.573881,0,,
1.7473,,,,,-2.47029,-5.30126,,-1,,
1.7473,,,,,2.47029,5.30126,,-1,,
1.7473,4.07737,2.38895,,,1.26474,-10.6903,,1,-5.41475,-217.596
1.7473,4.38591,1.20944,,,2.6258,0.0877521,,2,9.53141,1.78616
1.7473,8.33186,1.46681,0.630238,,,,,3,,
1.75235,4.2411,1.8017,0.261615,4.26669,1.92918,-5.36265,0.605732,0,,
1.75235,,,,,-2.43526,-5.36265,,-1,,
1.75235,,,,,2.43526,5.36265,,-1,,
1.75235,4.08343,2.39056,,,1.21682,-11.0522,,1,-5.92464,-224.964
1.75235,4.39877,1.21284,,,2.64154,0.32693,,2,9.81104,6.65453
1.75235,8.34728,1.4784,0.644486,,,,,3,,
1.7574,4.25047,1.80424,0.26766,4.27631,1.91291,-5.42475,0.64016,0,,
1.7574,,,,,-2.3985,-5.42475,,-1,,
1.7574,,,,,2.3985,5.42475,,-1,,
1.7574,4.08925,2.39213,,,1.16641,-11.5543,,1,-6.57415,-235.184
1.7574,4.41169,1.21634,,,2.6594,0.704816,,2,10.2276,14.3463
1.7574,8.3624,1.49012,0.659416,,,,,3,,
1.76245,4.25975,1.80681,0.273999,4.28586,1.89645,-5.48757,0.677439,0,,
1.76245,,,,,-2.35992,-5.48757,,-1,,
1.76245,,,,,2.35992,5.48757,,-1,,
1.76245,4.0948,2.39367,,,1.11328,-12.0939,,1,-7.26837,-246.166
1.76245,4.42469,1.21995,,,2.67961,1.11872,,2,10.6862,22.7711
1.76245,8.3772,1.50197,0.675079,,,,,3,,
1.7675,4.26893,1.80943,0.280656,4.29532,1.87979,-5.55112,0.717879,0,,
1.7675,,,,,-2.31945,-5.55112,,-1,,
1.7675,,,,,2.31945,5.55112,,-1,,
1.7675,4.10008,2.39518,,,1.05716,-12.6739,,1,-8.01105,-257.972
1.7675,4.43778,1.22368,,,2.70242,1.57163,,2,11.1905,31.9899
1.7675,8.39168,1.51396,0.691532,,,,,3,,
1.77255,4.27801,1.81208,0.287653,4.3047,1.86295,-5.61541,0.761832,0,,
1.77255,,,,,-2.27701,-5.61541,,-1,,
1.77255,,,,,2.27701,5.61541,,-1,,
1.77255,4.10507,2.39663,,,0.99777,-13.2975,,1,-8.80621,-270.666
1.77255,4.45096,1.22753,,,2.72812,2.06673,,2,11.7446,42.0675
1.77255,8.40582,1.52609,0.708835,,,,,3,,
1.7776,4.28699,1.81477,0.295019,4.31399,1.8459,-5.68044,0.809693,0,,
1.7776,,,,,-2.23253,-5.68044,,-1,,
1.7776,,,,,2.23253,5.68044,,-1,,
1.7776,4.10975,2.39804,,,0.934786,-13.9683,,1,-9.65815,-284.318
1.7776,4.46424,1.23151,,,2.75702,2.60737,,2,12.3526,53.0721
1.7776,8.41961,1.53835,0.727057,,,,,3,,
1.78265,4.29588,1.81751,0.302784,4.3232,1.82867,-5.74622,0.861912,0,,
1.78265,,,,,-2.18594,-5.74622,,-1,,
1.78265,,,,,2.18594,5.74622,,-1,,
1.78265,4.11411,2.39938,,,0.867845,-14.6895,,1,-10.5715,-299
1.78265,4.47765,1.23564,,,2.78949,3.19708,,2,13.0192,65.0754
1.78265,8.43304,1.55077,0.746274,,,,,3,,
1.7877,4.30466,1.82029,0.310979,4.33233,1.81123,-5.81277,0.919012,0,,
1.7877,,,,,-2.13718,-5.81277,,-1,,
1.7877,,,,,2.13718,5.81277,,-1,,
1.7877,4.11812,2.40065,,,0.796524,-15.6728,,1,-11.7448,-319.014
1.7877,4.49119,1.23993,,,2.82593,4.04728,,2,13.943,82.3809
1.7877,8.44609,1.56333,0.766568,,,,,3,,
1.79275,4.31333,1.82312,0.319644,4.34131,1.78183,-5.88008,0.981581,0,,
1.79275,,,,,-2.08618,-5.88008,,-1,,
1.79275,,,,,2.08618,5.88008,,-1,,
1.79275,4.12178,2.40184,,,0.715632,-16.2834,,1,-12.6052,-331.443
1.79275,4.50488,1.2444,,,2.84802,4.52327,,2,14.4662,92.0694
1.79275,8.45865,1.57596,0.787892,,,,,3,,
1.7978,4.32184,1.82598,0.328763,4.35024,1.77583,-5.99357,1.04988,0,,
1.7978,,,,,-2.03322,-5.99357,,-1,,
1.7978,,,,,2.03322,5.99357,,-1,,
1.7978,4.12502,2.40293,,,0.639288,-17.522,,1,-14.0347,-356.654
1.7978,4.51867,1.24903,,,2.91238,5.53489,,2,15.641,112.661
1.7978,8.47089,1.58883,0.810623,,,,,3,,
1.80285,4.33028,1.8289,0.338469,4.35904,1.74575,-6.01671,1.12533,0,,
1.80285,,,,,-1.97775,-6.01671,,-1,,
1.80285,,,,,1.97775,6.01671,,-1,,
1.80285,4.12787,2.40392,,,0.548167,-18.4031,,1,-15.184,-374.589
1.80285,4.5327,1.25389,,,2.94333,6.36972,,2,16.5306,129.653
1.80285,8.48261,1.60177,0.834574,,,,,3,,
1.8079,4.33857,1.83187,0.348735,4.36775,1.72735,-6.13284,1.20818,0,,
1.8079,,,,,-1.92022,-6.13284,,-1,,
1.8079,,,,,1.92022,6.13284,,-1,,
1.8079,4.13027,2.40478,,,0.455141,-19.7637,,1,-16.7873,-402.283
1.8079,4.54688,1.25896,,,2.99956,7.49807,,2,17.7849,152.62
1.8079,8.49388,1.61486,0.860019,,,,,3,,
1.81295,4.34674,1.83489,0.359646,4.37637,1.70874,-6.20386,1.2997,0,,
1.81295,,,,,-1.86045,-6.20386,,-1,,
1.81295,,,,,1.86045,6.20386,,-1,,
1.81295,4.13219,2.40549,,,0.354909,-21.0763,,1,-18.3716,-428.999
1.81295,4.56128,1.26429,,,3.06257,8.66855,,2,19.1029,176.445
1.81295,8.50468,1.62811,0.887095,,,,,3,,
1.818,4.35479,1.83797,0.371271,4.38489,1.68991,-6.2757,1.40106,0,,
1.818,,,,,-1.79845,-6.2757,,-1,,
1.818,,,,,1.79845,6.2757,,-1,,
1.818,4.13362,2.40603,,,0.246578,-22.68,,1,-20.2565,-461.642
1.818,4.57595,1.2699,,,3.13325,10.1286,,2,20.7184,206.163
1.818,8.51497,1.64151,0.915962,,,,,3,,
1.82305,4.36271,1.84111,0.383681,4.39332,1.67087,-6.34838,1.51363,0,,
1.82305,,,,,-1.73427,-6.34838,,-1,,
1.82305,,,,,1.73427,6.34838,,-1,,
1.82305,4.13451,2.40639,,,0.129147,-24.2338,,1,-22.1277,-493.269
1.82305,4.5909,1.27583,,,3.21259,11.537,,2,22.3169,234.831
1.82305,8.52473,1.65507,0.946796,,,,,3,,
1.8281,4.3705,1.84431,0.396954,4.40163,1.64874,-6.4219,1.63893,0,,
1.8281,,,,,-1.668,-6.4219,,-1,,
1.8281,,,,,1.668,6.4219,,-1,,
1.8281,4.13482,2.40651,,,0.00149806,-26.2614,,1,-24.4774,-534.541
1.8281,4.60618,1.28211,,,3.29597,13.4176,,2,24.3703,273.11
1.8281,8.53392,1.66876,0.979741,,,,,3,,
1.83315,4.37815,1.84758,0.411154,4.40968,1.59991,0,1.7785,0,,
1.83315,,,,,-1.59991,-6.50733,,-1,,
1.83315,,,,,1.59991,6.50733,,-1,,
1.83315,4.13451,2.40638,,,-0.134672,-27.7959,,1,-26.398,-565.774
1.83315,4.62179,1.28879,,,3.33449,27.7959,,2,37.9133,565.774
1.83315,8.54237,1.68235,1.01443,,,,,3,,
1.8382,4.38551,1.85085,0.426076,4.41741,1.53151,0,1.93119,0,,
1.8382,,,,,-1.53151,-6.69582,,-1,,
1.8382,,,,,1.53151,6.69582,,-1,,
1.8382,4.13356,2.40595,,,-0.271467,-28.8273,,1,-27.8518,-586.769
1.8382,4.63745,1.29576,,,3.33449,28.8273,,2,38.8749,586.769
1.8382,8.54998,1.69564,1.05049,,,,,3,,
1.84325,4.39252,1.8541,0.44163,4.4248,1.46367,0,2.09673,0,,
1.84325,,,,,-1.46367,-6.95985,,-1,,
1.84325,,,,,1.46367,6.95985,,-1,,
1.84325,4.13197,2.40522,,,-0.407148,-29.6751,,1,-29.1305,-604.026
1.84325,4.65307,1.30299,,,3.33449,29.6751,,2,39.6653,604.026
1.84325,8.55678,1.7086,1.08791,,,,,3,,
1.8483,4.39917,1.85731,0.45777,4.43186,1.39696,0,2.27521,0,,
1.8483,,,,,-1.39696,-7.22172,,-1,,
1.8483,,,,,1.39696,7.22172,,-1,,
1.8483,4.12976,2.40415,,,-0.540575,-30.4592,,1,-30.3417,-619.985
1.8483,4.66859,1.31048,,,3.33449,30.4592,,2,40.3963,619.985
1.8483,8.56278,1.72121,1.12666,,,,,3,,
1.85335,4.40548,1.86048,0.474485,4.43859,1.33175,0,2.46693,0,,
1.85335,,,,,-1.33175,-7.47925,,-1,,
1.85335,,,,,1.33175,7.47925,,-1,,
1.85335,4.12696,2.40274,,,-0.670992,-31.1754,,1,-31.4787,-634.564
1.85335,4.68399,1.31823,,,3.33449,31.1754,,2,41.064,634.564
1.85335,8.56802,1.73346,1.16671,,,,,3,,
1.8584,4.41143,1.86361,0.491759,4.44499,1.26838,0,2.67213,0,,
1.8584,,,,,-1.26838,-7.73097,,-1,,
1.8584,,,,,1.26838,7.73097,,-1,,
1.8584,4.1236,2.40097,,,-0.797723,-31.6866,,1,-32.4114,-644.969
1.8584,4.69927,1.32624,,,3.33449,31.6866,,2,41.5406,644.969
1.8584,8.57252,1.74532,1.20804,,,,,3,,
1.86345,4.41706,1.86668,0.509573,4.4511,1.20716,0,2.89085,0,,
1.86345,,,,,-1.20716,-7.97557,,-1,,
1.86345,,,,,1.20716,7.97557,,-1,,
1.86345,4.11969,2.39884,,,-0.920174,-31.9881,,1,-33.1331,-651.106
1.86345,4.71442,1.33453,,,3.33449,31.9881,,2,41.8216,651.106
1.86345,8.57632,1.75678,1.25058,,,,,3,,
1.8685,4.42236,1.86971,0.527906,4.4569,1.14832,0,3.12303,0,,
1.8685,,,,,-1.14832,-8.21191,,-1,,
1.8685,,,,,1.14832,8.21191,,-1,,
1.8685,4.11529,2.39632,,,-1.03785,-32.2122,,1,-33.7655,-655.668
1.8685,4.72943,1.3431,,,3.33449,32.2122,,2,42.0306,655.668
1.8685,8.57945,1.76782,1.29431,,,,,3,,
1.87355,4.42734,1.87268,0.546733,4.46242,1.09206,0,3.36841,0,,
1.87355,,,,,-1.09206,-8.43904,,-1,,
1.87355,,,,,1.09206,8.43904,,-1,,
1.87355,4.11041,2.39342,,,-1.15036,-32.3583,,1,-34.3066,-658.641
1.87355,4.74427,1.35194,,,3.33449,32.3583,,2,42.1668,658.641
1.87355,8.58196,1.77845,1.33915,,,,,3,,
1.8786,4.43203,1.87559,0.56603,4.46767,1.03854,0,3.62656,0,,
1.8786,,,,,-1.03854,-8.65619,,-1,,
1.8786,,,,,1.03854,8.65619,,-1,,
1.8786,4.10511,2.39012,,,-1.25741,-32.267,,1,-34.6068,-656.783
1.8786,4.75895,1.36107,,,3.33449,32.267,,2,42.0817,656.783
1.8786,8.58388,1.78866,1.38507,,,,,3,,
1.88365,4.43644,1.87845,0.58577,4.47267,0.987837,0,3.89689,0,,
1.88365,,,,,-0.987837,-8.86281,,-1,,
1.88365,,,,,0.987837,8.86281,,-1,,
1.88365,4.09942,2.38642,,,-1.35881,-32.0722,,1,-34.79,-652.817
1.88365,4.77345,1.37048,,,3.33449,32.0722,,2,41.9,652.817
1.88365,8.58524,1.79844,1.43201,,,,,3,,
1.8887,4.44057,1.88126,0.605926,4.47742,0.940008,0,4.17864,0,,
1.8887,,,,,-0.940008,-9.05853,,-1,,
1.8887,,,,,0.940008,9.05853,,-1,,
1.8887,4.09339,2.38233,,,-1.45447,-31.7467,,1,-34.8308,-646.191
1.8887,4.78775,1.38018,,,3.33449,31.7467,,2,41.5966,646.191
1.8887,8.5861,1.8078,1.4799,,,,,3,,
1.89375,4.44445,1.884,0.626469,4.48194,0.895062,0,4.47084,0,,
1.89375,,,,,-0.895062,-9.24316,,-1,,
1.89375,,,,,0.895062,9.24316,,-1,,
1.89375,4.08705,2.37784,,,-1.54436,-31.2965,,1,-34.7346,-637.028
1.89375,4.80185,1.39016,,,3.33449,31.2965,,2,41.1769,637.028
1.89375,8.58647,1.81675,1.52868,,,,,3,,
1.8988,4.44809,1.88669,0.647373,4.48625,0.852973,0,4.77239,0,,
1.8988,,,,,-0.852973,-9.41666,,-1,,
1.8988,,,,,0.852973,9.41666,,-1,,
1.8988,4.08044,2.37295,,,-1.62854,-30.7282,,1,-34.5078,-625.46
1.8988,4.81573,1.40043,,,3.33449,30.7282,,2,40.647,625.46
1.8988,8.58641,1.82527,1.57831,,,,,3,,
1.90385,4.4515,1.88933,0.668609,4.49037,0.813687,0,5.08201,0,,
1.90385,,,,,-0.813687,-9.57913,,-1,,
1.90385,,,,,0.813687,9.57913,,-1,,
1.90385,4.07361,2.36767,,,-1.70711,-30.0487,,1,-34.1571,-611.63
1.90385,4.82939,1.41098,,,3.33449,30.0487,,2,40.0136,611.63
1.90385,8.58594,1.8334,1.62873,,,,,3,,
1.9089,4.4547,1.89191,0.690152,4.49429,0.777127,0,5.39827,0,,
1.9089,,,,,-0.777127,-9.73078,,-1,,
1.9089,,,,,0.777127,9.73078,,-1,,
1.9089,4.06659,2.362,,,-1.78023,-29.2237,,1,-33.6511,-594.837
1.9089,4.8428,1.42182,,,3.33449,29.2237,,2,39.2444,594.837
1.9089,8.58509,1.84112,1.67988,,,,,3,,
1.91395,4.4577,1.89444,0.711976,4.49805,0.743198,0,5.71961,0,,
1.91395,,,,,-0.743198,-9.87191,,-1,,
1.91395,,,,,0.743198,9.87191,,-1,,
1.91395,4.05943,2.35596,,,-1.84809,-28.3496,,1,-33.0804,-577.045
1.91395,4.85597,1.43293,,,3.33449,28.3496,,2,38.4295,577.045
1.91395,8.5839,1.84846,1.7317,,,,,3,,
1.919,4.46051,1.89693,0.734057,4.50164,0.711796,0,6.04431,0,,
1.919,,,,,-0.711796,-10.0029,,-1,,
1.919,,,,,0.711796,10.0029,,-1,,
1.919,4.05215,2.34953,,,-1.9109,-27.3882,,1,-32.4101,-557.476
1.919,4.86888,1.44432,,,3.33449,27.3882,,2,37.5333,557.476
1.919,8.58239,1.85542,1.78416,,,,,3,,
1.92405,4.46316,1.89937,0.756371,4.50509,0.682805,0,6.37059,0,,
1.92405,,,,,-0.682805,-10.1241,,-1,,
1.92405,,,,,0.682805,10.1241,,-1,,
1.92405,4.0448,2.34275,,,-1.96888,-26.3481,,1,-31.6491,-536.306
1.92405,4.88152,1.45599,,,3.33449,26.3481,,2,36.5636,536.306
1.92405,8.5806,1.862,1.83719,,,,,3,,
1.9291,4.46564,1.90176,0.778895,4.50841,0.65611,0,6.69653,0,,
1.9291,,,,,-0.65611,-10.236,,-1,,
1.9291,,,,,0.65611,10.236,,-1,,
1.9291,4.0374,2.33561,,,-2.02227,-25.2593,,1,-30.8262,-514.144
1.9291,4.89388,1.46791,,,3.33449,25.2593,,2,35.5486,514.144
1.9291,8.57853,1.86823,1.89076,,,,,3,,
1.93415,4.46797,1.90411,0.80161,4.51159,0.631593,0,7.02016,0,,
1.93415,,,,,-0.631593,-10.3391,,-1,,
1.93415,,,,,0.631593,10.3391,,-1,,
1.93415,4.02999,2.32812,,,-2.0713,-24.0839,,1,-29.9069,-490.219
1.93415,4.90595,1.48011,,,3.33449,24.0839,,2,34.4528,490.219
1.93415,8.57623,1.87411,1.94482,,,,,3,,
1.9392,4.47016,1.90643,0.824495,4.51467,0.609139,0,7.3394,0,,
1.9392,,,,,-0.609139,-10.4337,,-1,,
1.9392,,,,,0.609139,10.4337,,-1,,
1.9392,4.02259,2.3203,,,-2.11621,-22.8677,,1,-28.9347,-465.464
1.9392,4.91773,1.49255,,,3.33449,22.8677,,2,33.319,465.464
1.9392,8.57369,1.87965,1.99932,,,,,3,,
1.94425,4.47222,1.90871,0.847531,4.51764,0.588637,0,7.65217,0,,
1.94425,,,,,-0.588637,-10.5204,,-1,,
1.94425,,,,,0.588637,10.5204,,-1,,
1.94425,4.01523,2.31216,,,-2.15721,-21.6038,,1,-27.9039,-439.737
1.94425,4.92921,1.50525,,,3.33449,21.6038,,2,32.1406,439.737
1.94425,8.57096,1.88486,2.05424,,,,,3,,
1.9493,4.47416,1.91096,0.870702,4.52051,0.569981,0,7.95632,0,,
1.9493,,,,,-0.569981,-10.5995,,-1,,
1.9493,,,,,0.569981,10.5995,,-1,,
1.9493,4.00795,2.30372,,,-2.19453,-20.2894,,1,-26.8128,-412.982
1.9493,4.94037,1.5182,,,3.33449,20.2894,,2,30.9152,412.982
1.9493,8.56803,1.88975,2.10953,,,,,3,,
1.95435,4.47599,1.91318,0.893989,4.5233,0.553073,0,8.2497,0,,
1.95435,,,,,-0.553073,-10.6715,,-1,,
1.95435,,,,,0.553073,10.6715,,-1,,
1.95435,4.00076,2.29497,,,-2.22834,-18.9296,,1,-25.6668,-385.305
1.95435,4.95122,1.53138,,,3.33449,18.9296,,2,29.6476,385.305
1.95435,8.56494,1.89434,2.16516,,,,,3,,
1.9594,4.47771,1.91537,0.917378,4.52601,0.537822,0,8.53015,0,,
1.9594,,,,,-0.537822,-10.7368,,-1,,
1.9594,,,,,0.537822,10.7368,,-1,,
1.9594,3.99368,2.28595,,,-2.25884,-17.5413,,1,-24.4823,-357.046
